id_mutation;code_commune;annee;valeur_fonciere;type_local;surface_reelle_bati;nombre_pieces_principales;prix_m2
2022-1648635;75110;2022;410000.0;Appartement;40.0;2.0;10250.0
2022-1648635;75110;2022;410000.0;Appartement;23.0;1.0;17826.08695652174
2022-1648636;75110;2022;825000.0;Appartement;80.0;4.0;10312.5
2022-1648638;75109;2022;40000.0;Appartement;7.0;1.0;5714.285714285715
2022-1648639;75102;2022;570000.0;Appartement;53.0;2.0;10754.716981132075
2022-1648640;75118;2022;175000.0;Appartement;20.0;1.0;8750.0
2022-1648642;75118;2022;884000.0;Appartement;75.0;3.0;11786.666666666666
2022-1648643;75120;2022;220000.0;Appartement;29.0;1.0;7586.206896551724
2022-1648644;75120;2022;650000.0;Appartement;64.0;3.0;10156.25
2022-1648645;75118;2022;290000.0;Appartement;24.0;1.0;12083.333333333334
2022-1648646;75108;2022;1100000.0;Appartement;78.0;4.0;14102.564102564103
2022-1648648;75117;2022;432900.0;Appartement;37.0;3.0;11700.0
2022-1648649;75118;2022;523500.0;Appartement;54.0;3.0;9694.444444444445
2022-1648650;75109;2022;1750000.0;Appartement;133.0;5.0;13157.894736842105
2022-1648651;75108;2022;2310000.0;Appartement;164.0;5.0;14085.365853658537
2022-1648652;75110;2022;200000.0;Appartement;16.0;1.0;12500.0
2022-1648653;75110;2022;1420000.0;Appartement;101.0;4.0;14059.405940594059
2022-1648654;75109;2022;960000.0;Appartement;7.0;1.0;137142.85714285713
2022-1648654;75109;2022;960000.0;Appartement;80.0;4.0;12000.0
2022-1648655;75110;2022;575000.0;Appartement;39.0;4.0;14743.589743589744
2022-1648656;75110;2022;130000.0;Appartement;13.0;1.0;10000.0
2022-1648657;75117;2022;118000.0;Appartement;14.0;1.0;8428.57142857143
2022-1648658;75101;2022;510000.0;Appartement;28.0;1.0;18214.285714285714
2022-1648658;75101;2022;510000.0;Appartement;35.0;1.0;14571.42857142857
2022-1648659;75117;2022;2340734.0;Appartement;175.0;5.0;13375.622857142856
2022-1648661;75103;2022;5217.0;Appartement;31.0;1.0;168.29032258064515
2022-1648662;75120;2022;513359.0;Appartement;37.0;3.0;13874.567567567568
2022-1648663;75117;2022;604000.0;Appartement;63.0;3.0;9587.301587301587
2022-1648666;75118;2022;265000.0;Appartement;43.0;2.0;6162.790697674419
2022-1648667;75109;2022;510000.0;Appartement;48.0;2.0;10625.0
2022-1648668;75119;2022;316120.0;Appartement;32.0;2.0;9878.75
2022-1648669;75110;2022;387000.0;Appartement;35.0;2.0;11057.142857142857
2022-1648670;75110;2022;315000.0;Appartement;37.0;2.0;8513.513513513513
2022-1648672;75104;2022;520000.0;Appartement;45.0;2.0;11555.555555555555
2022-1648673;75117;2022;1049000.0;Appartement;105.0;4.0;9990.47619047619
2022-1648675;75117;2022;1499480.0;Appartement;107.0;5.0;14013.831775700935
2022-1648677;75118;2022;503000.0;Appartement;67.0;3.0;7507.462686567164
2022-1648678;75119;2022;120000.0;Appartement;16.0;1.0;7500.0
2022-1648679;75117;2022;350000.0;Appartement;25.0;1.0;14000.0
2022-1648680;75119;2022;480000.0;Appartement;47.0;3.0;10212.765957446809
2022-1648681;75119;2022;302000.0;Appartement;23.0;2.0;13130.434782608696
2022-1648682;75110;2022;612350.0;Appartement;48.0;3.0;12757.291666666666
2022-1648683;75120;2022;293605.0;Appartement;35.0;2.0;8388.714285714286
2022-1648684;75108;2022;1080000.0;Appartement;85.0;3.0;12705.882352941177
2022-1648685;75117;2022;268547.0;Appartement;22.0;1.0;12206.681818181818
2022-1648686;75118;2022;280000.0;Appartement;26.0;1.0;10769.23076923077
2022-1648688;75117;2022;348000.0;Appartement;30.0;1.0;11600.0
2022-1648689;75120;2022;360000.0;Appartement;38.0;1.0;9473.684210526315
2022-1648690;75101;2022;170000.0;Appartement;15.0;1.0;11333.333333333334
2022-1648692;75110;2022;430000.0;Appartement;40.0;3.0;10750.0
2022-1648693;75110;2022;900000.0;Appartement;91.0;4.0;9890.10989010989
2022-1648694;75118;2022;808130.0;Appartement;54.0;3.0;14965.37037037037
2022-1648695;75110;2022;550000.0;Appartement;56.0;3.0;9821.42857142857
2022-1648696;75117;2022;170000.0;Appartement;21.0;1.0;8095.238095238095
2022-1648698;75117;2022;1129103.8;Appartement;97.0;4.0;11640.245360824743
2022-1648699;75108;2022;934570.0;Appartement;69.0;3.0;13544.492753623188
2022-1648701;75118;2022;350000.0;Appartement;30.0;2.0;11666.666666666666
2022-1648704;75119;2022;467000.0;Appartement;58.0;4.0;8051.724137931034
2022-1648705;75108;2022;700000.0;Appartement;57.0;2.0;12280.701754385966
2022-1648706;75120;2022;370000.0;Appartement;32.0;2.0;11562.5
2022-1648707;75118;2022;405000.0;Appartement;45.0;2.0;9000.0
2022-1648708;75118;2022;216000.0;Appartement;19.0;1.0;11368.421052631578
2022-1648710;75110;2022;162000.0;Appartement;15.0;1.0;10800.0
2022-1648711;75118;2022;477384.0;Appartement;73.0;3.0;6539.506849315068
2022-1648712;75102;2022;796000.0;Appartement;55.0;3.0;14472.727272727272
2022-1648713;75117;2022;1600000.0;Appartement;160.0;6.0;10000.0
2022-1648714;75118;2022;726800.0;Appartement;62.0;2.0;11722.58064516129
2022-1648715;75117;2022;277000.0;Appartement;24.0;1.0;11541.666666666666
2022-1648716;75118;2022;20000.0;Appartement;36.0;3.0;555.5555555555555
2022-1648718;75118;2022;190000.0;Appartement;25.0;1.0;7600.0
2022-1648719;75120;2022;316500.0;Appartement;28.0;2.0;11303.57142857143
2022-1648720;75120;2022;227000.0;Appartement;33.0;1.0;6878.787878787879
2022-1648722;75118;2022;524000.0;Appartement;50.0;3.0;10480.0
2022-1648724;75117;2022;650500.0;Appartement;61.0;3.0;10663.934426229509
2022-1648725;75120;2022;500000.0;Appartement;45.0;3.0;11111.111111111111
2022-1648726;75110;2022;470249.0;Appartement;61.0;2.0;7709.0
2022-1648727;75104;2022;320000.0;Appartement;30.0;1.0;10666.666666666666
2022-1648728;75110;2022;750000.0;Appartement;105.0;4.0;7142.857142857143
2022-1648729;75110;2022;520000.0;Appartement;38.0;3.0;13684.21052631579
2022-1648732;75117;2022;297350.0;Appartement;38.0;2.0;7825.0
2022-1648733;75118;2022;604000.0;Appartement;73.0;4.0;8273.972602739726
2022-1648734;75104;2022;500000.0;Appartement;50.0;2.0;10000.0
2022-1648735;75118;2022;920000.0;Appartement;160.0;4.0;5750.0
2022-1648736;75110;2022;680000.0;Appartement;64.0;2.0;10625.0
2022-1648737;75118;2022;315000.0;Appartement;32.0;2.0;9843.75
2022-1648738;75118;2022;235000.0;Appartement;17.0;1.0;13823.529411764706
2022-1648739;75120;2022;385000.0;Appartement;52.0;3.0;7403.846153846154
2022-1648740;75120;2022;681650.0;Appartement;69.0;3.0;9878.985507246376
2022-1648742;75120;2022;182730.0;Appartement;20.0;1.0;9136.5
2022-1648745;75101;2022;164000.0;Appartement;20.0;1.0;8200.0
2022-1648747;75119;2022;625000.0;Appartement;63.0;3.0;9920.63492063492
2022-1648749;75120;2022;350000.0;Appartement;39.0;2.0;8974.358974358975
2022-1648752;75110;2022;361000.0;Appartement;31.0;2.0;11645.161290322581
2022-1648755;75120;2022;410000.0;Appartement;51.0;2.0;8039.21568627451
2022-1648756;75120;2022;106000.0;Appartement;12.0;1.0;8833.333333333334
2022-1648757;75110;2022;266000.0;Appartement;26.0;1.0;10230.76923076923
2022-1648758;75110;2022;35000.0;Appartement;5.0;1.0;7000.0
2022-1648759;75118;2022;340000.0;Appartement;27.0;1.0;12592.592592592593
2022-1648760;75118;2022;155000.0;Appartement;15.0;1.0;10333.333333333334
2022-1648761;75120;2022;315000.0;Appartement;33.0;2.0;9545.454545454546
2022-1648762;75110;2022;556000.0;Appartement;54.0;3.0;10296.296296296296
2022-1648763;75117;2022;1057692.0;Appartement;92.0;3.0;11496.652173913044
2022-1648764;75109;2022;385000.0;Appartement;37.0;1.0;10405.405405405405
2022-1648765;75110;2022;175000.0;Appartement;15.0;1.0;11666.666666666666
2022-1648766;75118;2022;399000.0;Appartement;50.0;3.0;7980.0
2022-1648767;75104;2022;685000.0;Appartement;48.0;3.0;14270.833333333334
2022-1648768;75118;2022;405000.0;Appartement;45.0;2.0;9000.0
2022-1648769;75102;2022;207000.0;Appartement;19.0;1.0;10894.736842105263
2022-1648771;75110;2022;269600.0;Appartement;25.0;2.0;10784.0
2022-1648772;75120;2022;580000.0;Appartement;60.0;3.0;9666.666666666666
2022-1648773;75108;2022;1880000.0;Appartement;169.0;5.0;11124.260355029586
2022-1648773;75108;2022;1880000.0;Appartement;140.0;4.0;13428.57142857143
2022-1648774;75117;2022;78000.0;Appartement;10.0;1.0;7800.0
2022-1648775;75118;2022;470000.0;Appartement;41.0;3.0;11463.414634146342
2022-1648776;75103;2022;1475000.0;Appartement;130.0;5.0;11346.153846153846
2022-1648777;75118;2022;318000.0;Appartement;32.0;2.0;9937.5
2022-1648778;75119;2022;327000.0;Appartement;38.0;2.0;8605.263157894737
2022-1648779;75117;2022;255000.0;Appartement;32.0;1.0;7968.75
2022-1648780;75109;2022;430000.0;Appartement;48.0;3.0;8958.333333333334
2022-1648781;75117;2022;115000.0;Appartement;16.0;1.0;7187.5
2022-1648782;75118;2022;245000.0;Appartement;21.0;1.0;11666.666666666666
2022-1648783;75117;2022;373500.0;Appartement;31.0;2.0;12048.387096774193
2022-1648784;75117;2022;531500.0;Appartement;45.0;2.0;11811.111111111111
2022-1648787;75117;2022;1680000.0;Appartement;123.0;6.0;13658.536585365853
2022-1648788;75118;2022;20000.0;Appartement;9.0;1.0;2222.222222222222
2022-1648789;75117;2022;140000.0;Appartement;16.0;1.0;8750.0
2022-1648790;75117;2022;95000.0;Appartement;9.0;1.0;10555.555555555555
2022-1648792;75119;2022;480000.0;Appartement;69.0;4.0;6956.521739130435
2022-1648793;75117;2022;706000.0;Appartement;63.0;4.0;11206.349206349207
2022-1648794;75108;2022;550000.0;Appartement;40.0;2.0;13750.0
2022-1648795;75104;2022;600000.0;Appartement;62.0;3.0;9677.41935483871
2022-1648796;75109;2022;360000.0;Appartement;27.0;1.0;13333.333333333334
2022-1648798;75120;2022;120000.0;Appartement;18.0;2.0;6666.666666666667
2022-1648799;75119;2022;565000.0;Appartement;58.0;2.0;9741.379310344828
2022-1648800;75120;2022;9500.0;Appartement;17.0;1.0;558.8235294117648
2022-1648801;75118;2022;79000.0;Appartement;12.0;1.0;6583.333333333333
2022-1648802;75117;2022;600000.0;Appartement;51.0;3.0;11764.70588235294
2022-1648803;75110;2022;150.0;Appartement;6.0;1.0;25.0
2022-1648804;75117;2022;50000.0;Appartement;65.0;4.0;769.2307692307693
2022-1648805;75117;2022;675000.0;Appartement;61.0;3.0;11065.573770491803
2022-1648806;75104;2022;550000.0;Appartement;30.0;2.0;18333.333333333332
2022-1648807;75117;2022;495400.0;Appartement;43.0;2.0;11520.93023255814
2022-1648808;75110;2022;364013.0;Appartement;43.0;2.0;8465.418604651162
2022-1648809;75119;2022;296990.0;Appartement;29.0;1.0;10241.034482758621
2022-1648810;75110;2022;330000.0;Appartement;41.0;2.0;8048.780487804878
2022-1648811;75120;2022;10000.0;Appartement;82.0;4.0;121.95121951219512
2022-1648812;75110;2022;14000.0;Appartement;89.0;4.0;157.30337078651687
2022-1648813;75108;2022;1800000.0;Appartement;152.0;6.0;11842.105263157895
2022-1648815;75108;2022;582350.0;Appartement;51.0;2.0;11418.627450980392
2022-1648816;75117;2022;1145000.0;Appartement;49.0;2.0;23367.34693877551
2022-1648816;75117;2022;1145000.0;Appartement;51.0;2.0;22450.980392156864
2022-1648819;75118;2022;506300.0;Appartement;43.0;3.0;11774.418604651162
2022-1648820;75110;2022;368000.0;Appartement;35.0;2.0;10514.285714285714
2022-1648821;75117;2022;1035500.0;Appartement;102.0;4.0;10151.960784313726
2022-1648822;75117;2022;399000.0;Appartement;32.0;2.0;12468.75
2022-1648824;75110;2022;320000.0;Appartement;30.0;1.0;10666.666666666666
2022-1648827;75109;2022;1017400.0;Appartement;71.0;2.0;14329.577464788732
2022-1648828;75103;2022;290090.0;Appartement;24.0;1.0;12087.083333333334
2022-1648829;75117;2022;759615.0;Appartement;83.0;4.0;9151.987951807228
2022-1648830;75103;2022;191400.0;Appartement;14.0;1.0;13671.42857142857
2022-1648831;75102;2022;333000.0;Appartement;25.0;2.0;13320.0
2022-1648832;75117;2022;785000.0;Appartement;65.0;3.0;12076.923076923076
2022-1648833;75119;2022;430000.0;Appartement;56.0;3.0;7678.571428571428
2022-1648834;75120;2022;123000.0;Appartement;39.0;2.0;3153.846153846154
2022-1648835;75101;2022;781800.0;Appartement;56.0;2.0;13960.714285714286
2022-1648836;75120;2022;290000.0;Appartement;32.0;2.0;9062.5
2022-1648837;75117;2022;1920000.0;Appartement;125.0;3.0;15360.0
2022-1648838;75103;2022;791540.0;Appartement;54.0;2.0;14658.148148148148
2022-1648839;75109;2022;886500.0;Appartement;70.0;3.0;12664.285714285714
2022-1648840;75119;2022;218000.0;Appartement;20.0;1.0;10900.0
2022-1648841;75117;2022;990000.0;Appartement;80.0;4.0;12375.0
2022-1648842;75117;2022;1375000.0;Appartement;87.0;4.0;15804.597701149425
2022-1648844;75103;2022;107700.0;Appartement;9.0;1.0;11966.666666666666
2022-1648845;75120;2022;314000.0;Appartement;30.0;2.0;10466.666666666666
2022-1648847;75117;2022;1150000.0;Appartement;100.0;4.0;11500.0
2022-1648848;75118;2022;88000.0;Appartement;18.0;1.0;4888.888888888889
2022-1648849;75120;2022;442308.0;Appartement;63.0;2.0;7020.761904761905
2022-1648851;75118;2022;395000.0;Appartement;41.0;2.0;9634.146341463415
2022-1648852;75118;2022;585000.0;Appartement;66.0;3.0;8863.636363636364
2022-1648853;75120;2022;483091.0;Appartement;40.0;2.0;12077.275
2022-1648854;75118;2022;582900.0;Appartement;45.0;3.0;12953.333333333334
2022-1648855;75120;2022;370000.0;Appartement;40.0;2.0;9250.0
2022-1648856;75120;2022;152000.0;Appartement;13.0;1.0;11692.307692307691
2022-1648857;75120;2022;391942.0;Appartement;39.0;2.0;10049.794871794871
2022-1648858;75117;2022;400000.0;Appartement;31.0;1.0;12903.225806451614
2022-1648859;75120;2022;353054.0;Appartement;48.0;3.0;7355.291666666667
2022-1648860;75103;2022;66.67;Appartement;110.0;4.0;0.6060909090909091
2022-1648861;75120;2022;287000.0;Appartement;29.0;1.0;9896.551724137931
2022-1648863;75118;2022;328000.0;Appartement;28.0;2.0;11714.285714285714
2022-1648864;75119;2022;405000.0;Appartement;55.0;2.0;7363.636363636364
2022-1648865;75120;2022;465000.0;Appartement;55.0;3.0;8454.545454545454
2022-1648866;75120;2022;285000.0;Appartement;21.0;2.0;13571.42857142857
2022-1648867;75119;2022;292000.0;Appartement;34.0;2.0;8588.235294117647
2022-1648869;75119;2022;335000.0;Appartement;34.0;2.0;9852.941176470587
2022-1648870;75110;2022;425350.0;Appartement;37.0;2.0;11495.945945945947
2022-1648871;75120;2022;447950.0;Appartement;49.0;2.0;9141.836734693878
2022-1648872;75110;2022;533250.0;Appartement;44.0;3.0;12119.318181818182
2022-1648873;75118;2022;382500.0;Appartement;36.0;2.0;10625.0
2022-1648874;75120;2022;470000.0;Appartement;40.0;3.0;11750.0
2022-1648875;75118;2022;398000.0;Appartement;45.0;2.0;8844.444444444445
2022-1648876;75102;2022;550000.0;Appartement;47.0;2.0;11702.127659574468
2022-1648877;75119;2022;447700.0;Appartement;46.0;2.0;9732.608695652174
2022-1648878;75118;2022;1135000.0;Appartement;105.0;4.0;10809.52380952381
2022-1648879;75119;2022;315000.0;Appartement;35.0;3.0;9000.0
2022-1648879;75119;2022;315000.0;Appartement;24.0;2.0;13125.0
2022-1648880;75118;2022;357800.0;Appartement;55.0;2.0;6505.454545454545
2022-1648881;75101;2022;1830000.0;Appartement;109.0;4.0;16788.990825688074
2022-1648881;75101;2022;1830000.0;Appartement;39.0;2.0;46923.07692307692
2022-1648882;75118;2022;399000.0;Appartement;37.0;2.0;10783.783783783783
2022-1648883;75118;2022;727500.0;Appartement;64.0;3.0;11367.1875
2022-1648885;75108;2022;5000.0;Appartement;200.0;6.0;25.0
2022-1648886;75117;2022;300000.0;Appartement;29.0;1.0;10344.827586206897
2022-1648887;75118;2022;315000.0;Appartement;30.0;2.0;10500.0
2022-1648888;75117;2022;800000.0;Appartement;60.0;2.0;13333.333333333334
2022-1648889;75120;2022;325000.0;Appartement;40.0;2.0;8125.0
2022-1648890;75103;2022;1000000.0;Appartement;67.0;2.0;14925.373134328358
2022-1648892;75108;2022;5000.0;Appartement;200.0;6.0;25.0
2022-1648893;75118;2022;355000.0;Appartement;39.0;2.0;9102.564102564103
2022-1648894;75120;2022;4500.0;Appartement;57.0;3.0;78.94736842105263
2022-1648895;75110;2022;509000.0;Appartement;55.0;3.0;9254.545454545454
2022-1648896;75108;2022;315000.0;Appartement;28.0;1.0;11250.0
2022-1648897;75117;2022;244450.0;Appartement;23.0;2.0;10628.260869565218
2022-1648898;75119;2022;810000.0;Appartement;72.0;4.0;11250.0
2022-1648901;75119;2022;420000.0;Appartement;62.0;3.0;6774.193548387097
2022-1648902;75103;2022;2120000.0;Appartement;102.0;4.0;20784.313725490196
2022-1648904;75102;2022;190000.0;Appartement;22.0;1.0;8636.363636363636
2022-1648906;75118;2022;1130000.0;Appartement;106.0;5.0;10660.377358490567
2022-1648907;75110;2022;553320.0;Appartement;36.0;3.0;15370.0
2022-1648907;75110;2022;553320.0;Appartement;12.0;1.0;46110.0
2022-1648908;75117;2022;487000.0;Appartement;44.0;3.0;11068.181818181818
2022-1648909;75119;2022;480000.0;Appartement;45.0;2.0;10666.666666666666
2022-1648910;75108;2022;430080.0;Appartement;33.0;2.0;13032.727272727272
2022-1648911;75119;2022;375000.0;Appartement;45.0;2.0;8333.333333333334
2022-1648912;75119;2022;215000.0;Appartement;42.0;2.0;5119.047619047619
2022-1648913;75117;2022;537000.0;Appartement;76.0;2.0;7065.789473684211
2022-1648914;75118;2022;235000.0;Appartement;44.0;2.0;5340.909090909091
2022-1648915;75120;2022;385000.0;Appartement;39.0;2.0;9871.794871794871
2022-1648917;75119;2022;297000.0;Appartement;30.0;2.0;9900.0
2022-1648919;75108;2022;2719200.0;Appartement;190.0;4.0;14311.578947368422
2022-1648920;75118;2022;343240.0;Appartement;40.0;2.0;8581.0
2022-1648923;75117;2022;263000.0;Appartement;16.0;1.0;16437.5
2022-1648924;75108;2022;811600.0;Appartement;70.0;3.0;11594.285714285714
2022-1648925;75117;2022;815000.0;Appartement;78.0;4.0;10448.71794871795
2022-1648926;75118;2022;287000.0;Appartement;28.0;2.0;10250.0
2022-1648927;75118;2022;335000.0;Appartement;18.0;1.0;18611.11111111111
2022-1648927;75118;2022;335000.0;Appartement;18.0;1.0;18611.11111111111
2022-1648928;75118;2022;830000.0;Appartement;80.0;3.0;10375.0
2022-1648930;75118;2022;1100000.0;Appartement;35.0;2.0;31428.571428571428
2022-1648931;75120;2022;1000.0;Appartement;51.0;3.0;19.607843137254903
2022-1648931;75120;2022;1000.0;Appartement;58.0;2.0;17.24137931034483
2022-1648932;75118;2022;215000.0;Appartement;23.0;1.0;9347.826086956522
2022-1648933;75120;2022;498000.0;Appartement;60.0;3.0;8300.0
2022-1648935;75103;2022;413000.0;Appartement;32.0;3.0;12906.25
2022-1648936;75120;2022;786000.0;Appartement;69.0;3.0;11391.304347826086
2022-1648936;75120;2022;786000.0;Appartement;70.0;3.0;11228.57142857143
2022-1648938;75102;2022;419033.0;Appartement;23.0;1.0;18218.82608695652
2022-1648939;75118;2022;910700.0;Appartement;59.0;3.0;15435.593220338984
2022-1648940;75109;2022;1096000.0;Appartement;85.0;4.0;12894.117647058823
2022-1648942;75108;2022;450000.0;Appartement;38.0;1.0;11842.105263157895
2022-1648943;75120;2022;595000.0;Appartement;77.0;3.0;7727.272727272727
2022-1648944;75109;2022;790000.0;Appartement;102.0;5.0;7745.098039215686
2022-1648945;75118;2022;740000.0;Appartement;81.0;4.0;9135.802469135802
2022-1648947;75118;2022;500.0;Appartement;30.0;2.0;16.666666666666668
2022-1648948;75118;2022;363000.0;Appartement;36.0;2.0;10083.333333333334
2022-1648949;75118;2022;330000.0;Appartement;41.0;2.0;8048.780487804878
2022-1648950;75118;2022;620000.0;Appartement;52.0;3.0;11923.076923076924
2022-1648951;75103;2022;100.0;Appartement;30.0;1.0;3.3333333333333335
2022-1648952;75118;2022;444400.0;Appartement;28.0;2.0;15871.42857142857
2022-1648952;75118;2022;444400.0;Appartement;15.0;1.0;29626.666666666668
2022-1648954;75104;2022;1200000.0;Appartement;87.0;4.0;13793.103448275862
2022-1648955;75119;2022;279150.0;Appartement;35.0;2.0;7975.714285714285
2022-1648956;75110;2022;1025000.0;Appartement;98.0;4.0;10459.183673469388
2022-1648958;75119;2022;175000.0;Appartement;9.0;1.0;19444.444444444445
